stp2loop16-63um-in-loop1pts-10um-25deg-250rpm05/12/202208:50:59	
Time (seconds)	Raw Heat Rate (uJ / s)
18393	-91,9067381
18394	-91,90570089
18395	-91,90441286
18396	-91,90299371
18397	-91,90150468
18398	-91,90004833
18399	-91,89865981
18400	-91,89738729
18401	-91,89627689
18402	-91,89530124
18403	-91,89435658
18404	-91,89335164
18405	-91,89223214
18406	-91,89102034
18407	-91,88978848
18408	-91,88857643
18409	-91,88745572
18410	-91,88649381
18411	-91,88570204
18412	-91,88507467
18413	-91,88463175
18414	-91,88443999
18415	-91,88447277
18416	-91,88465478
18417	-91,88494929
18418	-91,88534374
18419	-91,88589328
18420	-91,88668006
18421	-91,88770457
18422	-91,88894697
18423	-91,89041446
18424	-91,89206706
18425	-91,89383561
18426	-91,89567434
18427	-91,89763444
18428	-91,89974339
18429	-91,90196891
18430	-91,90422373
18431	-91,90648941
18432	-91,90876158
18433	-91,91105167
18434	-91,91334011
18435	-91,91560518
18436	-91,91782012
18437	-91,91998105
18438	-91,92207861
18439	-91,92410968
18440	-91,92611518
18441	-91,92807647
18442	-91,92985931
18443	-91,93135711
18444	-91,93255309
18445	-91,93355278
18446	-91,93441833
18447	-91,935212
18448	-91,93588744
18449	-91,93635485
18450	-91,93649699
18451	-91,93632062
18452	-91,93585346
18453	-91,93504096
18454	-91,93397203
18455	-91,93271726
18456	-91,93132255
18457	-91,92986738
18458	-91,92839182
18459	-91,92687072
18460	-91,92529401
18461	-91,92366043
18462	-91,9219431
18463	-91,92020911
18464	-91,91859398
18465	-91,91723528
18466	-91,91616594
18467	-91,9153258
18468	-91,91471734
18469	-91,91430854
18470	-91,91405535
18471	-91,91395191
18472	-91,91399373
18473	-91,91421502
18474	-91,91465192
18475	-91,91528441
18476	-91,91605427
18477	-91,91694399
18478	-91,91796176
18479	-91,9190426
18480	-91,92011084
18481	-91,92116292
18482	-91,92224492
18483	-91,92341812
18484	-91,92465771
18485	-91,92600311
18486	-91,92749461
18487	-91,92915826
18488	-91,93098936
18489	-91,93291869
18490	-91,93486956
18491	-91,93678637
18492	-91,93860965
18493	-91,94028563
18494	-91,9418351
18495	-91,94330109
18496	-91,94474581
18497	-91,94625579
18498	-91,94782909
18499	-91,94949523
18500	-91,9512453
18501	-91,95300632
18502	-91,95471415
18503	-91,95632246
18504	-91,95781839
18505	-91,95920634
18506	-91,96058727
18507	-91,96203557
18508	-91,96359456
18509	-91,96525599
18510	-91,96702429
18511	-91,9688308
18512	-91,97058919
18513	-91,9722741
18514	-91,97381973
18515	-91,97514187
18516	-91,97626863
18517	-91,97726644
18518	-91,97812347
18519	-91,97886056
18520	-91,9795872
18521	-91,98031023
18522	-91,9810139
18523	-91,98172302
18524	-91,98246704
18525	-91,98322191
18526	-91,98399761
18527	-91,98478688
18528	-91,98557087
18529	-91,98639579
18530	-91,98733374
18531	-91,98842512
18532	-91,98966444
18533	-91,9910692
18534	-91,99260909
18535	-91,99420187
18536	-91,99579479
18537	-91,9973378
18538	-91,99879321
18539	-92,00015464
18540	-92,00142268
18541	-92,0025469
18542	-92,00349849
18543	-92,00435972
18544	-92,00512006
18545	-92,00570868
18546	-92,00609142
18547	-92,00631522
18548	-92,00640649
18549	-92,00633621
18550	-92,00604227
18551	-92,0054977
18552	-92,00475085
18553	-92,00389494
18554	-92,00297187
18555	-92,00195337
18556	-92,00088853
18557	-91,99987633
18558	-91,99892316
18559	-91,99810358
18560	-91,99742964
18561	-91,99676492
18562	-91,99591218
18563	-91,99483461
18564	-91,99365395
18565	-91,99252873
18566	-91,99156138
18567	-91,99064957
18568	-91,98962916
18569	-91,98844557
18570	-91,98718635
18571	-91,98583882
18572	-91,98426822
18573	-91,98238644
18574	-91,98006692
18575	-91,9773389
18576	-91,97435289
18577	-91,97123109
18578	-91,96804918
18579	-91,96494438
18580	-91,96195032
18581	-91,95902147
18582	-91,9562162
18583	-91,95355462
18584	-91,9510139
18585	-91,9485366
18586	-91,94614238
18587	-91,94398376
18588	-91,9421163
18589	-91,94054876
18590	-91,93923971
18591	-91,93813882
18592	-91,93719383
18593	-91,9363504
18594	-91,93544041
18595	-91,93436571
18596	-91,93314275
18597	-91,93182654
18598	-91,93054963
18599	-91,92941515
18600	-91,92845675
18601	-91,92769102
18602	-91,9270617
18603	-91,92649219
18604	-91,92598277
18605	-91,92558558
18606	-91,92529674
18607	-91,92509351
18608	-91,92492013
18609	-91,92469104
18610	-91,92435365
18611	-91,92391756
18612	-91,92353297
18613	-91,92329468
18614	-91,92358326
18615	-91,92530148
18616	-91,9293632
18617	-91,93660491
18618	-91,94803402
18619	-91,96383818
18620	-91,98334894
18621	-92,00625093
18622	-92,03257804
18623	-92,06199976
18624	-92,09398961
18625	-92,12834008
18626	-92,16493297
18627	-92,20343538
18628	-92,2434283
18629	-92,28438091
18630	-92,32536299
18631	-92,36519925
18632	-92,40270153
18633	-92,43677518
18634	-92,46717703
18635	-92,49437051
18636	-92,51848123
18637	-92,53943336
18638	-92,5575487
18639	-92,57330993
18640	-92,58687663
18641	-92,59823269
18642	-92,60747609
18643	-92,61482445
18644	-92,62029194
18645	-92,62383757
18646	-92,62557332
18647	-92,62570776
18648	-92,62435892
18649	-92,62160166
18650	-92,6175302
18651	-92,61229911
18652	-92,6061071
18653	-92,59902276
18654	-92,591059
18655	-92,58223991
18656	-92,5726735
18657	-92,56231121
18658	-92,55126094
18659	-92,53973497
18660	-92,52770191
18661	-92,51530323
18662	-92,50278645
18663	-92,49018848
18664	-92,47743834
18665	-92,46457601
18666	-92,45175552
18667	-92,43881928
18668	-92,42574183
18669	-92,41271911
18670	-92,39980353
18671	-92,38703943
18672	-92,37463525
18673	-92,36257885
18674	-92,35075779
18675	-92,33922433
18676	-92,32791425
18677	-92,31674406
18678	-92,30579328
18679	-92,295109
18680	-92,28471988
18681	-92,27457346
18682	-92,26472411
18683	-92,25512461
18684	-92,24568943
18685	-92,23652688
18686	-92,22759158
18687	-92,21871106
18688	-92,20979748
18689	-92,20088855
18690	-92,1919769
18691	-92,18315617
18692	-92,17444116
18693	-92,16570168
18694	-92,15701042
18695	-92,14849376
18696	-92,14006967
18697	-92,1317479
18698	-92,12363329
18699	-92,11575345
18700	-92,10803482
18701	-92,10049579
18702	-92,0932289
18703	-92,0862964
18704	-92,07962604
18705	-92,07325934
18706	-92,0671891
18707	-92,06140255
18708	-92,05593969
18709	-92,05075725
18710	-92,04576491
18711	-92,0409853
18712	-92,03636184
18713	-92,03179081
18714	-92,02731556
18715	-92,02303273
18716	-92,01893874
18717	-92,01501345
18718	-92,01127725
18719	-92,00778563
18720	-92,0045561
18721	-92,00152441
18722	-91,99867145
18723	-91,99602456
18724	-91,99359078
18725	-91,99131651
18726	-91,98920059
18727	-91,98727
18728	-91,98554915
18729	-91,98393604
18730	-91,9823638
18731	-91,98085178
18732	-91,97948757
18733	-91,97830899
18734	-91,9772783
18735	-91,9764187
18736	-91,97576779
18737	-91,97526653
18738	-91,97484853
18739	-91,97449766
18740	-91,97419866
18741	-91,97389154
18742	-91,97355046
18743	-91,97316443
18744	-91,97273358
18745	-91,97218701
18746	-91,97150284
18747	-91,97055909
18748	-91,96930719
18749	-91,96777598
18750	-91,96589899
18751	-91,96362399
18752	-91,96093597
18753	-91,95781277
18754	-91,95425566
18755	-91,95031621
18756	-91,94608053
18757	-91,94167274
18758	-91,93721893
18759	-91,93280921
18760	-91,9285337
18761	-91,9244312
18762	-91,92058443
18763	-91,91700029
18764	-91,9136665
18765	-91,91058687
18766	-91,90774572
18767	-91,90520065
18768	-91,90308176
18769	-91,9014912
18770	-91,90045193
18771	-91,89995343
18772	-91,89991773
18773	-91,90029302
18774	-91,90103546
18775	-91,90206493
18776	-91,90329953
18777	-91,90464
18778	-91,90598371
18779	-91,9072596
18780	-91,90840121
18781	-91,90940374
18782	-91,91020863
18783	-91,91076086
18784	-91,91108087
18785	-91,91124853
18786	-91,91134748
18787	-91,91136608
18788	-91,91118773
18789	-91,91072981
18790	-91,90997799
18791	-91,90888645
18792	-91,9075175
18793	-91,9059573
18794	-91,90425175
18795	-91,90247675
18796	-91,90067861
18797	-91,89887877
18798	-91,89697969
18799	-91,89480805
18800	-91,89223403
18801	-91,88912763
18802	-91,88550296
18803	-91,88150577
18804	-91,87722557
18805	-91,87275452
18806	-91,86821019
18807	-91,8636367
18808	-91,85905249
18809	-91,85445705
18810	-91,84987007
18811	-91,84524858
18812	-91,84053216
18813	-91,83574441
18814	-91,83093885
18815	-91,82611772
18816	-91,82135448
18817	-91,81676619
18818	-91,81238983
18819	-91,80827139
18820	-91,80441559
18821	-91,80072981
18822	-91,79713828
18823	-91,79362296
18824	-91,79023154
18825	-91,78698991
18826	-91,78398677
18827	-91,78134433
18828	-91,77917831
18829	-91,7775787
18830	-91,77660869
18831	-91,77621176
18832	-91,7762327
18833	-91,77653203
18834	-91,77703574
18835	-91,77771427
18836	-91,77864154
18837	-91,77991295
18838	-91,7815482
18839	-91,78341503
18840	-91,7853619
18841	-91,7871732
18842	-91,78858677
18843	-91,78945517
18844	-91,78977944
18845	-91,78960208
18846	-91,78906308
18847	-91,78832415
18848	-91,78750342
18849	-91,78663776
18850	-91,78568297
18851	-91,78459915
18852	-91,78330427
18853	-91,78175739
18854	-91,78004585
18855	-91,77831689
18856	-91,7767277
18857	-91,77542363
18858	-91,77442515
18859	-91,77364246
18860	-91,7730148
18861	-91,77249675
18862	-91,77209709
18863	-91,77177404
18864	-91,77144626
18865	-91,77111952
18866	-91,77080296
18867	-91,77050281
18868	-91,77026484
18869	-91,77016276
18870	-91,7701765
18871	-91,77035817
18872	-91,7708145
18873	-91,77160845
18874	-91,77272421
18875	-91,7741305
18876	-91,77573581
18877	-91,77735617
18878	-91,77892102
18879	-91,78046107
18880	-91,78194869
18881	-91,78335423
18882	-91,78471874
18883	-91,78600948
18884	-91,7870473
18885	-91,78772867
18886	-91,78801827
18887	-91,78783252
18888	-91,787128
18889	-91,78595014
18890	-91,78435186
18891	-91,78238051
18892	-91,78015608
18893	-91,77774165
18894	-91,77509377
18895	-91,77226042
18896	-91,76925499
18897	-91,76604267
18898	-91,76271742
18899	-91,75946829
18900	-91,75640151
18901	-91,75347036
18902	-91,75071652
18903	-91,74827343
18904	-91,74612766
18905	-91,74412328
18906	-91,74220138
18907	-91,74031339
18908	-91,73843288
18909	-91,736672
18910	-91,73509332
18911	-91,73375951
18912	-91,73267617
18913	-91,73179291
18914	-91,73109317
18915	-91,73048428
18916	-91,72993355
18917	-91,72946261
18918	-91,72901955
18919	-91,72862821
18920	-91,72839662
18921	-91,72836144
18922	-91,72850757
18923	-91,72886019
18924	-91,7294255
18925	-91,73017342
18926	-91,73109971
18927	-91,73228827
18928	-91,73377079
18929	-91,73542874
18930	-91,7373118
18931	-91,73949389
18932	-91,74197279
18933	-91,74478431
18934	-91,74791457
18935	-91,75131895
18936	-91,75503081
18937	-91,75906168
18938	-91,76330738
18939	-91,76765582
18940	-91,77205077
18941	-91,77645639
18942	-91,7808023
18943	-91,7851184
18944	-91,78947752
18945	-91,79388593
18946	-91,79830295
18947	-91,8026676
18948	-91,80689465
18949	-91,81100294
18950	-91,81508272
18951	-91,81911845
18952	-91,8230408
18953	-91,82679951
18954	-91,83035154
18955	-91,83363186
18956	-91,83664374
18957	-91,83941386
18958	-91,84187405
18959	-91,84404057
18960	-91,84597329
18961	-91,84773184
18962	-91,84935485
18963	-91,85085117
18964	-91,85221363
18965	-91,85338365
18966	-91,85432185
18967	-91,85507718
18968	-91,8558371
18969	-91,85676277
18970	-91,85800594
18971	-91,8595688
18972	-91,86146779
18973	-91,863707
18974	-91,86619358
18975	-91,86881233
18976	-91,87144332
18977	-91,8740904
18978	-91,87677453
18979	-91,8794786
18980	-91,88220052
18981	-91,88495047
18982	-91,88775197
18983	-91,89052417
18984	-91,89309814
18985	-91,89530415
18986	-91,89709477
18987	-91,89839142
18988	-91,89923067
18989	-91,8997682
18990	-91,90014965
18991	-91,90052762
18992	-91,90089204
18993	-91,90117345
18994	-91,90126649
18995	-91,90105423
18996	-91,90050908
18997	-91,89966896
18998	-91,89865487
18999	-91,89767531
19000	-91,89695935
19001	-91,89655148
19002	-91,8965408
19003	-91,89688901
19004	-91,89747972
19005	-91,89822719
19006	-91,89910325
19007	-91,90005849
19008	-91,9009949
19009	-91,90188342
19010	-91,90278889
19011	-91,9037187
19012	-91,9046417
19013	-91,90553486
19014	-91,90631535
19015	-91,90680303
19016	-91,90697039
19017	-91,90669124
19018	-91,90590552
19019	-91,90471192
19020	-91,9032731
19021	-91,90173768
19022	-91,90030431
19023	-91,89919038
19024	-91,8985065
19025	-91,89831781
19026	-91,89863829
19027	-91,89933676
19028	-91,90019435
19029	-91,90108585
19030	-91,90192198
19031	-91,90260323
19032	-91,90315824
19033	-91,90366221
19034	-91,90411155
19035	-91,90433351
19036	-91,90415186
19037	-91,90343582
19038	-91,90205236
19039	-91,9000164
19040	-91,89735942
19041	-91,89408621
19042	-91,89039787
19043	-91,88653405
19044	-91,88267115
19045	-91,87901708
19046	-91,87569545
19047	-91,87272483
19048	-91,87008148
19049	-91,8677305
19050	-91,86565479
19051	-91,86377402
19052	-91,86200577
19053	-91,86042581
19054	-91,85906435
19055	-91,85789815
19056	-91,85694238
19057	-91,85612369
19058	-91,85534535
19059	-91,85456556
19060	-91,8537567
19061	-91,8529539
19062	-91,85221737
19063	-91,85149808
19064	-91,85068928
19065	-91,84977627
19066	-91,84878579
19067	-91,84776207
19068	-91,84672974
19069	-91,84572375
19070	-91,84477071
19071	-91,84389759
19072	-91,8431236
19073	-91,84243017
19074	-91,84174797
19075	-91,8410213
19076	-91,84019317
19077	-91,83921423
19078	-91,83811591
19079	-91,83695022
19080	-91,83580248
19081	-91,83481106
19082	-91,8340806
19083	-91,83363067
19084	-91,83334548
19085	-91,83318348
19086	-91,83317297
19087	-91,83331122
19088	-91,83363564
19089	-91,83423475
19090	-91,83511654
19091	-91,8362921
19092	-91,8377765
19093	-91,83956936
19094	-91,84163664
19095	-91,84392294
19096	-91,84633592
19097	-91,84877493
19098	-91,85114604
19099	-91,85350971
19100	-91,85587886
19101	-91,85823362
19102	-91,86057492
19103	-91,86287516
19104	-91,86511332
19105	-91,86733964
19106	-91,86957527
19107	-91,87178563
19108	-91,87393277
19109	-91,87595051
19110	-91,87777355
19111	-91,87937387
19112	-91,88079902
19113	-91,88214207
19114	-91,88344884
19115	-91,88474727
19116	-91,8860192
19117	-91,88727372
19118	-91,8885403
19119	-91,88976742
19120	-91,89089836
19121	-91,89192999
19122	-91,89284777
19123	-91,89364596
19124	-91,89440082
19125	-91,8951638
19126	-91,89595699
19127	-91,89677584
19128	-91,89759315
19129	-91,89838012
19130	-91,89906211
19131	-91,89958894
19132	-91,89991898
19133	-91,900045
19134	-91,89995915
19135	-91,89966347
19136	-91,89915597
19137	-91,89851588
19138	-91,89785823
19139	-91,89727169
19140	-91,89684828
19141	-91,89661815
19142	-91,89651636
19143	-91,8964536
19144	-91,89639513
19145	-91,89635934
19146	-91,89636228
19147	-91,89645402
19148	-91,896685
19149	-91,89714815
19150	-91,89785175
19151	-91,8987712
19152	-91,89988035
19153	-91,90113127
19154	-91,90246841
19155	-91,90379509
19156	-91,90510724
19157	-91,90646455
19158	-91,90790856
19159	-91,90944297
19160	-91,91106147
19161	-91,91272942
19162	-91,91438352
19163	-91,91600559
19164	-91,91752347
19165	-91,91898962
19166	-91,92044907
19167	-91,92193685
19168	-91,92345107
19169	-91,92495532
19170	-91,92639105
19171	-91,92764224
19172	-91,92859807
19173	-91,9292355
19174	-91,92957425
19175	-91,92969817
19176	-91,92973156
19177	-91,92973941
19178	-91,92974474
19179	-91,92977521
19180	-91,92979625
19181	-91,92979215
19182	-91,92974885
19183	-91,92964532
19184	-91,92944977
19185	-91,92921861
19186	-91,92901079
19187	-91,9288312
19188	-91,92869424
19189	-91,92860344
19190	-91,92847588
19191	-91,92822155
19192	-91,92784305
19193	-91,92732141
19194	-91,92665647
19195	-91,92584429
19196	-91,92487757
19197	-91,9237401
19198	-91,9224201
19199	-91,92098194
19200	-91,91944254
19201	-91,9178458
19202	-91,91627752
19203	-91,91477168
19204	-91,91334466
19205	-91,91198916
19206	-91,91064876
19207	-91,90919759
19208	-91,90747713
19209	-91,90546704
19210	-91,90317809
19211	-91,90072219
19212	-91,89817336
19213	-91,89554094
19214	-91,893047
19215	-91,89144179
19216	-91,89164246
19217	-91,89454386
19218	-91,90111778
19219	-91,91167845
19220	-91,92589365
19221	-91,94390728
19222	-91,96544252
19223	-91,99000198
19224	-92,01757305
19225	-92,04788911
19226	-92,08047836
19227	-92,11535681
19228	-92,15232825
19229	-92,19076345
19230	-92,22974828
19231	-92,26832242
19232	-92,30545939
19233	-92,33994519
19234	-92,37133269
19235	-92,39981222
19236	-92,42510868
19237	-92,44749223
19238	-92,4674335
19239	-92,48477801
19240	-92,4996544
19241	-92,51231864
19242	-92,52251613
19243	-92,53032009
19244	-92,53607091
19245	-92,53990519
19246	-92,54190265
19247	-92,54227129
19248	-92,54128701
19249	-92,53899142
19250	-92,53553582
19251	-92,53114372
19252	-92,52579773
19253	-92,51955896
19254	-92,51263315
19255	-92,50512152
19256	-92,49702863
19257	-92,488469
19258	-92,47964047
19259	-92,47061416
19260	-92,46147103
19261	-92,45223063
19262	-92,44274991
