1pts-51um-l8-7.7um-25deg-150rpm24/11/202208:42:41	
Time (seconds)	Raw Heat Rate (uJ / s)
4108	-92,18311194
4109	-92,18152431
4110	-92,18009777
4111	-92,17885829
4112	-92,17780891
4113	-92,17695102
4114	-92,17627918
4115	-92,17581623
4116	-92,17549656
4117	-92,17527483
4118	-92,17521532
4119	-92,17536418
4120	-92,17567631
4121	-92,17613458
4122	-92,17663722
4123	-92,17708122
4124	-92,17734855
4125	-92,17739239
4126	-92,17727276
4127	-92,17713792
4128	-92,17711812
4129	-92,17720853
4130	-92,1773385
4131	-92,17749222
4132	-92,17763969
4133	-92,1776474
4134	-92,17745153
4135	-92,17706768
4136	-92,17647059
4137	-92,17568964
4138	-92,17487084
4139	-92,17417516
4140	-92,17358819
4141	-92,17304804
4142	-92,17246397
4143	-92,17171698
4144	-92,17080445
4145	-92,1698052
4146	-92,16875936
4147	-92,16767426
4148	-92,16667293
4149	-92,16580485
4150	-92,16499225
4151	-92,16424162
4152	-92,16359428
4153	-92,16300849
4154	-92,16242142
4155	-92,16189955
4156	-92,16145713
4157	-92,16106668
4158	-92,16073183
4159	-92,16044541
4160	-92,16019886
4161	-92,15999573
4162	-92,15984389
4163	-92,15962859
4164	-92,15925669
4165	-92,15878788
4166	-92,15820745
4167	-92,15742419
4168	-92,15644669
4169	-92,15531545
4170	-92,15404626
4171	-92,15267815
4172	-92,15126775
4173	-92,14988894
4174	-92,14855877
4175	-92,14723851
4176	-92,14586258
4177	-92,14440744
4178	-92,14295967
4179	-92,14162564
4180	-92,14039749
4181	-92,13925887
4182	-92,13831817
4183	-92,13762586
4184	-92,13718311
4185	-92,1368767
4186	-92,13656944
4187	-92,13613456
4188	-92,13549483
4189	-92,13467172
4190	-92,13370767
4191	-92,13264933
4192	-92,13157121
4193	-92,13045898
4194	-92,12919146
4195	-92,12773742
4196	-92,12617128
4197	-92,12445657
4198	-92,12255121
4199	-92,12042383
4200	-92,11815452
4201	-92,11585242
4202	-92,11362339
4203	-92,11154805
4204	-92,10962494
4205	-92,10786733
4206	-92,10634919
4207	-92,1050854
4208	-92,10403724
4209	-92,10325999
4210	-92,10276252
4211	-92,10243455
4212	-92,10225837
4213	-92,10220696
4214	-92,10220939
4215	-92,1022129
4216	-92,1022291
4217	-92,10227294
4218	-92,10232416
4219	-92,10237159
4220	-92,10231608
4221	-92,10196486
4222	-92,10128618
4223	-92,10038102
4224	-92,09927409
4225	-92,09797373
4226	-92,09653722
4227	-92,09491233
4228	-92,0930937
4229	-92,09120193
4230	-92,08934355
4231	-92,08747613
4232	-92,08551789
4233	-92,08339272
4234	-92,08110052
4235	-92,07877793
4236	-92,07657114
4237	-92,07447648
4238	-92,0723906
4239	-92,0702891
4240	-92,06820008
4241	-92,0661113
4242	-92,06401428
4243	-92,06188204
4244	-92,05974559
4245	-92,05756303
4246	-92,05535095
4247	-92,05321189
4248	-92,05124956
4249	-92,04952883
4250	-92,04806378
4251	-92,04686609
4252	-92,04588499
4253	-92,04512496
4254	-92,04460498
4255	-92,04428957
4256	-92,04414054
4257	-92,04422421
4258	-92,0445414
4259	-92,04494019
4260	-92,04541366
4261	-92,04599194
4262	-92,04663328
4263	-92,0473506
4264	-92,04813662
4265	-92,04891179
4266	-92,04958811
4267	-92,05021232
4268	-92,05080554
4269	-92,0512984
4270	-92,05167138
4271	-92,05193391
4272	-92,05208965
4273	-92,05226473
4274	-92,05251951
4275	-92,05274325
4276	-92,05282484
4277	-92,05283158
4278	-92,05280777
4279	-92,05271227
4280	-92,05260193
4281	-92,05253596
4282	-92,05242707
4283	-92,05224166
4284	-92,05206855
4285	-92,05194911
4286	-92,05191393
4287	-92,05199093
4288	-92,05203634
4289	-92,05201405
4290	-92,05201762
4291	-92,0521225
4292	-92,05225093
4293	-92,05231571
4294	-92,05240649
4295	-92,05253871
4296	-92,05272753
4297	-92,05306332
4298	-92,05364563
4299	-92,05442061
4300	-92,05533695
4301	-92,05638645
4302	-92,05750773
4303	-92,05866953
4304	-92,0599079
4305	-92,06120165
4306	-92,06249627
4307	-92,06380346
4308	-92,06518073
4309	-92,06657103
4310	-92,06790313
4311	-92,0692127
4312	-92,07051862
4313	-92,0717052
4314	-92,07273911
4315	-92,07363778
4316	-92,07440258
4317	-92,07508394
4318	-92,07580156
4319	-92,07653421
4320	-92,07726034
4321	-92,07801676
4322	-92,07882183
4323	-92,07955149
4324	-92,08016226
4325	-92,0806683
4326	-92,08096514
4327	-92,08100269
4328	-92,08087018
4329	-92,08069911
4330	-92,08053142
4331	-92,08037466
4332	-92,08025032
4333	-92,08009626
4334	-92,079879
4335	-92,07963325
4336	-92,07936486
4337	-92,07904109
4338	-92,07877336
4339	-92,07865077
4340	-92,07867221
4341	-92,07884917
4342	-92,07922947
4343	-92,07979883
4344	-92,08043587
4345	-92,08111006
4346	-92,08186831
4347	-92,08268516
4348	-92,08359979
4349	-92,08472522
4350	-92,08612352
4351	-92,08770614
4352	-92,08937559
4353	-92,09101932
4354	-92,09251619
4355	-92,09383235
4356	-92,09502262
4357	-92,09609162
4358	-92,09703323
4359	-92,09786477
4360	-92,09853278
4361	-92,09899904
4362	-92,09928063
4363	-92,09937191
4364	-92,09917242
4365	-92,09858696
4366	-92,09778064
4367	-92,09689167
4368	-92,0959235
4369	-92,09491192
4370	-92,09394214
4371	-92,09302565
4372	-92,09216365
4373	-92,09137849
4374	-92,09069312
4375	-92,09014267
4376	-92,0896663
4377	-92,08915907
4378	-92,08861607
4379	-92,08813914
4380	-92,08782389
4381	-92,0875646
4382	-92,08732302
4383	-92,08715096
4384	-92,08703741
4385	-92,08694158
4386	-92,08690465
4387	-92,08690653
4388	-92,08685777
4389	-92,08675754
4390	-92,08663104
4391	-92,08648692
4392	-92,08633104
4393	-92,08614384
4394	-92,08592112
4395	-92,0856327
4396	-92,08531316
4397	-92,08494809
4398	-92,08451248
4399	-92,0840067
4400	-92,08342317
4401	-92,08268246
4402	-92,08173314
4403	-92,08064799
4404	-92,07951818
4405	-92,07835237
4406	-92,07716887
4407	-92,07601397
4408	-92,07488493
4409	-92,07376017
4410	-92,072683
4411	-92,07171255
4412	-92,07089968
4413	-92,07030672
4414	-92,06993053
4415	-92,06969163
4416	-92,06949742
4417	-92,06936378
4418	-92,06925444
4419	-92,06906556
4420	-92,0688314
4421	-92,06862782
4422	-92,06851909
4423	-92,0686104
4424	-92,0689284
4425	-92,06941527
4426	-92,06998612
4427	-92,07055727
4428	-92,0710353
4429	-92,07139247
4430	-92,07165727
4431	-92,0719028
4432	-92,07215116
4433	-92,07245928
4434	-92,07292294
4435	-92,07347816
4436	-92,07393821
4437	-92,07420491
4438	-92,07427467
4439	-92,07415863
4440	-92,07390618
4441	-92,07356008
4442	-92,07309287
4443	-92,07253354
4444	-92,07197927
4445	-92,07150398
4446	-92,07114486
4447	-92,07095646
4448	-92,0709772
4449	-92,07113724
4450	-92,07144639
4451	-92,07202459
4452	-92,07286163
4453	-92,07378582
4454	-92,07466786
4455	-92,0754467
4456	-92,07606763
4457	-92,07659451
4458	-92,07714437
4459	-92,07770591
4460	-92,07824287
4461	-92,07877643
4462	-92,07924694
4463	-92,07956791
4464	-92,07976314
4465	-92,07985458
4466	-92,07980192
4467	-92,07966224
4468	-92,07958548
4469	-92,07960924
4470	-92,07972855
4471	-92,08001288
4472	-92,08049947
4473	-92,08108061
4474	-92,08168573
4475	-92,08230724
4476	-92,08291523
4477	-92,08343162
4478	-92,0837706
4479	-92,08384529
4480	-92,08363726
4481	-92,08314142
4482	-92,08237675
4483	-92,08128225
4484	-92,07989496
4485	-92,07834113
4486	-92,07667115
4487	-92,07495033
4488	-92,07326203
4489	-92,07168963
4490	-92,07029487
4491	-92,06910866
4492	-92,06821549
4493	-92,06770295
4494	-92,06756185
4495	-92,06777323
4496	-92,06836106
4497	-92,06925887
4498	-92,07042152
4499	-92,07177271
4500	-92,0731521
4501	-92,07447007
4502	-92,07564492
4503	-92,07664473
4504	-92,07746523
4505	-92,07808667
4506	-92,07841758
4507	-92,07836351
4508	-92,07784018
4509	-92,07693594
4510	-92,07578648
4511	-92,07448522
4512	-92,07314038
4513	-92,07179053
4514	-92,0704337
4515	-92,06911574
4516	-92,06786778
4517	-92,06663953
4518	-92,06537397
4519	-92,06404629
4520	-92,06264031
4521	-92,06118829
4522	-92,05977396
4523	-92,05844993
4524	-92,05708766
4525	-92,05557007
4526	-92,05380787
4527	-92,05174928
4528	-92,04943435
4529	-92,04690314
4530	-92,04417222
4531	-92,04120476
4532	-92,03800796
4533	-92,03467329
4534	-92,03125272
4535	-92,02777386
4536	-92,02431855
4537	-92,02088967
4538	-92,01754618
4539	-92,01440187
4540	-92,01146323
4541	-92,00874608
4542	-92,0062586
4543	-92,0039598
4544	-92,00176387
4545	-91,99959931
4546	-91,99750663
4547	-91,99552884
4548	-91,99360236
4549	-91,99170187
4550	-91,98991344
4551	-91,98825025
4552	-91,98670834
4553	-91,98522024
4554	-91,98371367
4555	-91,98221849
4556	-91,98080113
4557	-91,97946345
4558	-91,97819607
4559	-91,97713206
4560	-91,9763996
4561	-91,97595235
4562	-91,9757822
4563	-91,97588592
4564	-91,97615481
4565	-91,97634865
4566	-91,97631476
4567	-91,97603535
4568	-91,97555421
4569	-91,97503366
4570	-91,97458794
4571	-91,97421535
4572	-91,97391031
4573	-91,97371348
4574	-91,97351032
4575	-91,97310809
4576	-91,97251033
4577	-91,97170784
4578	-91,97071769
4579	-91,96967955
4580	-91,96882303
4581	-91,96839031
4582	-91,96847092
4583	-91,9690733
4584	-91,97012736
4585	-91,97144256
4586	-91,97290691
4587	-91,97454786
4588	-91,97634001
4589	-91,97827342
4590	-91,98043208
4591	-91,98275658
4592	-91,98518055
4593	-91,98769165
4594	-91,99028575
4595	-91,99287606
4596	-91,99526015
4597	-91,9973626
4598	-91,99921706
4599	-92,0008979
4600	-92,00253241
4601	-92,00414364
4602	-92,0056611
4603	-92,0070332
4604	-92,00828435
4605	-92,00933594
4606	-92,01007137
4607	-92,01049847
4608	-92,01071599
4609	-92,01066638
4610	-92,01029235
4611	-92,00971573
4612	-92,00896582
4613	-92,00808438
4614	-92,00707294
4615	-92,00589348
4616	-92,00458123
4617	-92,00317335
4618	-92,00173536
4619	-92,00035909
4620	-91,99914872
4621	-91,99835079
4622	-91,99802086
4623	-91,99796221
4624	-91,99814058
4625	-91,99861573
4626	-91,99930471
4627	-92,00020249
4628	-92,00123723
4629	-92,00234384
4630	-92,00350138
4631	-92,00478576
4632	-92,00621975
4633	-92,00777365
4634	-92,00946542
4635	-92,01132839
4636	-92,01333047
4637	-92,01544477
4638	-92,01772915
4639	-92,02014126
4640	-92,0226284
4641	-92,02523022
4642	-92,02788994
4643	-92,03050497
4644	-92,03300821
4645	-92,03544133
4646	-92,03777258
4647	-92,04000441
4648	-92,04215861
4649	-92,04416163
4650	-92,04595926
4651	-92,04746278
4652	-92,04868881
4653	-92,04967507
4654	-92,05050042
4655	-92,05122893
4656	-92,05184679
4657	-92,05244949
4658	-92,05320208
4659	-92,05415855
4660	-92,05524938
4661	-92,05644268
4662	-92,05768575
4663	-92,05886174
4664	-92,05996012
4665	-92,06103939
4666	-92,06216066
4667	-92,06331051
4668	-92,0645273
4669	-92,06581721
4670	-92,06712374
4671	-92,06841861
4672	-92,06964068
4673	-92,07071411
4674	-92,07156305
4675	-92,07214799
4676	-92,07241869
4677	-92,07233164
4678	-92,07200468
4679	-92,07151844
4680	-92,07084279
4681	-92,07007686
4682	-92,06933583
4683	-92,06861508
4684	-92,06789547
4685	-92,06721953
4686	-92,0666411
4687	-92,06615373
4688	-92,06572232
4689	-92,06536792
4690	-92,06509786
4691	-92,06491108
4692	-92,06487986
4693	-92,06503079
4694	-92,06528996
4695	-92,06562146
4696	-92,06591056
4697	-92,06604634
4698	-92,06605059
4699	-92,06598007
4700	-92,06579997
4701	-92,06544531
4702	-92,06492699
4703	-92,06429849
4704	-92,06357813
4705	-92,06280952
4706	-92,06210521
4707	-92,06148183
4708	-92,0608583
4709	-92,06022801
4710	-92,05962252
4711	-92,05898193
4712	-92,05823611
4713	-92,05730818
4714	-92,05622857
4715	-92,05513035
4716	-92,05414358
4717	-92,05330742
4718	-92,05258486
4719	-92,05201126
4720	-92,05159494
4721	-92,05122048
4722	-92,05087644
4723	-92,05064329
4724	-92,05054417
4725	-92,05054611
4726	-92,05071918
4727	-92,05113875
4728	-92,05177768
4729	-92,05251178
4730	-92,05326273
4731	-92,05394863
4732	-92,05450309
4733	-92,05497851
4734	-92,05537125
4735	-92,05563954
4736	-92,05582459
4737	-92,05589841
4738	-92,05582629
4739	-92,05564685
4740	-92,05539424
4741	-92,05498431
4742	-92,05440587
4743	-92,05375111
4744	-92,05304542
4745	-92,05217979
4746	-92,05113629
4747	-92,04997596
4748	-92,04868567
4749	-92,04725851
4750	-92,04576267
4751	-92,04424006
4752	-92,04271805
4753	-92,04120557
4754	-92,03972638
4755	-92,03825326
4756	-92,03688
4757	-92,03566214
4758	-92,03456812
4759	-92,03362881
4760	-92,03297753
4761	-92,03267456
4762	-92,03271364
4763	-92,03309506
4764	-92,03377988
4765	-92,03475105
4766	-92,03594148
4767	-92,03725959
4768	-92,03866073
4769	-92,04012409
4770	-92,04171944
4771	-92,0434672
4772	-92,04531893
4773	-92,04727688
4774	-92,04935526
4775	-92,05150546
4776	-92,05362174
4777	-92,05572986
4778	-92,05785405
4779	-92,05994516
4780	-92,06188941
4781	-92,06368045
4782	-92,06543459
4783	-92,06724655
4784	-92,0691984
4785	-92,07123766
4786	-92,073304
4787	-92,07539466
4788	-92,07743771
4789	-92,07941871
4790	-92,08138018
4791	-92,08333654
4792	-92,08518208
4793	-92,0868958
4794	-92,08863179
4795	-92,09051353
4796	-92,09251321
4797	-92,0945627
4798	-92,096591
4799	-92,0984289
4800	-92,10000436
4801	-92,10130781
4802	-92,10235131
4803	-92,10318477
4804	-92,10380299
4805	-92,10418652
4806	-92,10441147
4807	-92,10455781
4808	-92,10461424
4809	-92,10445752
4810	-92,10405103
4811	-92,10349416
4812	-92,10280064
4813	-92,10190297
4814	-92,10078435
4815	-92,09954684
4816	-92,09823453
4817	-92,09684666
4818	-92,09545952
4819	-92,09407725
4820	-92,09264308
4821	-92,09115416
4822	-92,0896216
4823	-92,08801983
4824	-92,08642082
4825	-92,08485984
4826	-92,08327964
4827	-92,08167498
4828	-92,08006317
4829	-92,07845332
4830	-92,07682219
4831	-92,07521292
4832	-92,07372519
4833	-92,07237359
4834	-92,07116669
4835	-92,07014057
4836	-92,06919165
4837	-92,06822384
4838	-92,0672378
4839	-92,06626224
4840	-92,0653132
4841	-92,06441596
4842	-92,06360506
4843	-92,06292445
4844	-92,06247039
4845	-92,06237961
4846	-92,06266553
4847	-92,0631863
4848	-92,06376968
4849	-92,06436253
4850	-92,06492937
4851	-92,06547216
4852	-92,06600419
4853	-92,06653018
4854	-92,06704622
4855	-92,06760001
4856	-92,06824662
4857	-92,06895049
4858	-92,06969004
4859	-92,07044958
4860	-92,07115379
4861	-92,07178073
4862	-92,07235083
4863	-92,07294189
4864	-92,07355465
4865	-92,07421765
4866	-92,0749915
4867	-92,07586098
4868	-92,07673296
4869	-92,07746679
4870	-92,07796876
4871	-92,07817186
4872	-92,07811336
4873	-92,07789411
4874	-92,07753172
4875	-92,0769989
4876	-92,07629612
4877	-92,0753868
4878	-92,07421149
4879	-92,07282538
4880	-92,07122874
4881	-92,06937354
4882	-92,06733708
4883	-92,06524549
4884	-92,0632057
4885	-92,06127766
4886	-92,05955808
4887	-92,05804723
4888	-92,05662933
4889	-92,05531022
4890	-92,05416043
4891	-92,05322594
4892	-92,05257635
4893	-92,05223581
4894	-92,05210944
4895	-92,05209104
4896	-92,05219102
4897	-92,0523627
4898	-92,05252435
4899	-92,05262764
4900	-92,0526548
4901	-92,05258269
4902	-92,05242128
4903	-92,0522491
4904	-92,05204529
4905	-92,05168934
4906	-92,05109542
4907	-92,05024057
4908	-92,04914718
4909	-92,04782146
4910	-92,04640223
4911	-92,0450609
4912	-92,04388364
4913	-92,04292394
4914	-92,04215746
4915	-92,04147991
4916	-92,04082684
4917	-92,04024333
4918	-92,0397452
4919	-92,03934468
4920	-92,03906949
4921	-92,03885929
4922	-92,03869083
4923	-92,03862365
4924	-92,03873403
4925	-92,03897218
4926	-92,03918931
4927	-92,03926364
4928	-92,03911421
4929	-92,03877276
4930	-92,03842082
4931	-92,03812793
4932	-92,0378787
4933	-92,03768422
4934	-92,03749885
4935	-92,03720498
4936	-92,03674922
4937	-92,03613891
4938	-92,03532587
4939	-92,03435656
4940	-92,03334074
4941	-92,03235357
4942	-92,0314989
4943	-92,03083317
4944	-92,03038596
4945	-92,03011454
4946	-92,02996173
4947	-92,02985522
4948	-92,02969058
4949	-92,02944383
4950	-92,02920614
4951	-92,02904065
4952	-92,02887933
4953	-92,02874979
4954	-92,02868176
4955	-92,02865107
4956	-92,02857929
4957	-92,02842841
4958	-92,02822968
4959	-92,02792728
4960	-92,02743468
4961	-92,02681725
4962	-92,02614383
4963	-92,02541289
4964	-92,02458403
4965	-92,02362157
4966	-92,02246439
4967	-92,02118207
4968	-92,01982108
4969	-92,01832959
4970	-92,01662572
4971	-92,01473892
4972	-92,01271487
4973	-92,01056472
4974	-92,00837072
4975	-92,00616791
4976	-92,0038483
4977	-92,00134571
4978	-91,99871806
4979	-91,99604014
4980	-91,9933404
4981	-91,99078343
4982	-91,98848806
4983	-91,98641474
4984	-91,9845344
4985	-91,98283676
4986	-91,98130627
4987	-91,97988487
4988	-91,97861684
4989	-91,97757523
4990	-91,97674649
4991	-91,97614124
4992	-91,97572399
4993	-91,97540879
4994	-91,97516164
4995	-91,97500582
4996	-91,97489312
4997	-91,97477381
4998	-91,97467531
4999	-91,97462032
5000	-91,97462556
5001	-91,97472767
5002	-91,97498208
5003	-91,97537008
5004	-91,9758165
5005	-91,97633764
5006	-91,97695297
5007	-91,97770439
5008	-91,97866119
5009	-91,97983614
5010	-91,98117127
5011	-91,98267568
5012	-91,98436931
5013	-91,98624134
5014	-91,98821698
5015	-91,99022348
5016	-91,99222653
5017	-91,99424212
5018	-91,9962447
5019	-91,99818255
5020	-92,00000904
5021	-92,00166467
5022	-92,00316187
5023	-92,00450802
5024	-92,00569641
5025	-92,00679441
5026	-92,00782466
5027	-92,00873447
5028	-92,00950788
5029	-92,01018412
5030	-92,01080192
5031	-92,01140305
5032	-92,01193514
5033	-92,01238534
5034	-92,01278916
5035	-92,01317115
5036	-92,01357115
5037	-92,01398894
5038	-92,01443234
5039	-92,01491097
5040	-92,01541984
5041	-92,0159408
5042	-92,01653853
5043	-92,01730402
5044	-92,01825516
5045	-92,01938686
5046	-92,02065883
5047	-92,02206083
5048	-92,02356825
5049	-92,02517093
5050	-92,02689904
5051	-92,02866905
5052	-92,03034953
5053	-92,03191088
5054	-92,03341517
5055	-92,03490894
5056	-92,03648151
5057	-92,03815668
5058	-92,03980584
5059	-92,04138224
5060	-92,04290874
5061	-92,0443283
5062	-92,04559255
5063	-92,0467317
5064	-92,04775193
5065	-92,04859868
5066	-92,04938648
5067	-92,05026907
5068	-92,05129359
5069	-92,05241023
5070	-92,05355094
5071	-92,05459304
5072	-92,05543667
5073	-92,05606041
5074	-92,05647121
5075	-92,0566691
5076	-92,05672699
5077	-92,05677178
5078	-92,05677297
5079	-92,05667904
5080	-92,05655378
5081	-92,05640412
5082	-92,05615854
5083	-92,0557655
5084	-92,0552765
5085	-92,05471168
5086	-92,05409159
5087	-92,05344273
5088	-92,05281684
5089	-92,0522707
5090	-92,05187681
5091	-92,05160218
5092	-92,05132175
5093	-92,05103376
5094	-92,05079245
