1ptspool-77um-stp2l8-25deg-250rpm24/11/202208:29:18	
Time (seconds)	Raw Heat Rate (uJ / s)
24803	-91,58779606
24804	-91,58481757
24805	-91,58280293
24806	-91,58149011
24807	-91,58040263
24808	-91,57882582
24809	-91,57616319
24810	-91,57299016
24811	-91,56970709
24812	-91,56647295
24813	-91,56358949
24814	-91,5611622
24815	-91,55931598
24816	-91,55855916
24817	-91,55915317
24818	-91,56071609
24819	-91,56237259
24820	-91,56384148
24821	-91,56566014
24822	-91,56818645
24823	-91,5714172
24824	-91,57498653
24825	-91,57814336
24826	-91,58061648
24827	-91,58249263
24828	-91,58365576
24829	-91,58395886
24830	-91,5836456
24831	-91,58279294
24832	-91,58125993
24833	-91,57947222
24834	-91,57802228
24835	-91,57681315
24836	-91,57558423
24837	-91,57428395
24838	-91,57287784
24839	-91,5714003
24840	-91,56983791
24841	-91,56829588
24842	-91,56684013
24843	-91,56537385
24844	-91,56387885
24845	-91,56238074
24846	-91,56075013
24847	-91,55893696
24848	-91,55663401
24849	-91,55361711
24850	-91,55012856
24851	-91,54630526
24852	-91,54200846
24853	-91,53729836
24854	-91,53242225
24855	-91,52766153
24856	-91,5231257
24857	-91,51900647
24858	-91,5154321
24859	-91,51256661
24860	-91,51058168
24861	-91,50940437
24862	-91,50871937
24863	-91,50842253
24864	-91,50842195
24865	-91,50854805
24866	-91,50862569
24867	-91,50874494
24868	-91,50912389
24869	-91,50992847
24870	-91,51115386
24871	-91,5127249
24872	-91,51443176
24873	-91,51606017
24874	-91,51731391
24875	-91,51776493
24876	-91,51725536
24877	-91,51607706
24878	-91,51435945
24879	-91,51235935
24880	-91,51043791
24881	-91,50861121
24882	-91,50667083
24883	-91,50463299
24884	-91,50252271
24885	-91,50020005
24886	-91,49740707
24887	-91,49398534
24888	-91,49007791
24889	-91,48579001
24890	-91,48107216
24891	-91,47627903
24892	-91,47184388
24893	-91,46794966
24894	-91,46451141
24895	-91,46134876
24896	-91,45860399
24897	-91,45641533
24898	-91,4547645
24899	-91,45380283
24900	-91,45349381
24901	-91,45384731
24902	-91,45508932
24903	-91,45708385
24904	-91,45975888
24905	-91,4632402
24906	-91,46730487
24907	-91,47157634
24908	-91,47590353
24909	-91,4800527
24910	-91,48381265
24911	-91,48719613
24912	-91,49049006
24913	-91,49393286
24914	-91,49742881
24915	-91,50080894
24916	-91,50397613
24917	-91,50691105
24918	-91,50976445
24919	-91,51262505
24920	-91,51533585
24921	-91,5179728
24922	-91,52054514
24923	-91,52292316
24924	-91,52522285
24925	-91,52764424
24926	-91,53030935
24927	-91,53326299
24928	-91,53618124
24929	-91,53866707
24930	-91,54062092
24931	-91,54185667
24932	-91,54208121
24933	-91,54125189
24934	-91,53957122
24935	-91,53754313
24936	-91,53543562
24937	-91,53312299
24938	-91,53056118
24939	-91,52764937
24940	-91,52415537
24941	-91,51983222
24942	-91,5144934
24943	-91,50832538
24944	-91,50165676
24945	-91,49497804
24946	-91,48882052
24947	-91,48341157
24948	-91,47887446
24949	-91,47507465
24950	-91,47184013
24951	-91,46914914
24952	-91,46735174
24953	-91,46641802
24954	-91,46625943
24955	-91,46691401
24956	-91,46837688
24957	-91,47061791
24958	-91,4734468
24959	-91,47654889
24960	-91,47970472
24961	-91,48255813
24962	-91,4850161
24963	-91,48713311
24964	-91,48907705
24965	-91,49093914
24966	-91,49266472
24967	-91,49410108
24968	-91,49537989
24969	-91,49659647
24970	-91,49748016
24971	-91,49769931
24972	-91,49706148
24973	-91,49586762
24974	-91,49486309
24975	-91,49416173
24976	-91,49385174
24977	-91,49382916
24978	-91,49355497
24979	-91,492594
24980	-91,49081251
24981	-91,48830145
24982	-91,48539502
24983	-91,48220703
24984	-91,47855465
24985	-91,47462532
24986	-91,47076727
24987	-91,46717362
24988	-91,4635601
24989	-91,45941646
24990	-91,45486876
24991	-91,45043206
24992	-91,4464407
24993	-91,44313701
24994	-91,44057058
24995	-91,43864058
24996	-91,43744696
24997	-91,43691784
24998	-91,4369227
24999	-91,43738957
25000	-91,43822992
25001	-91,43965868
25002	-91,44168798
25003	-91,44439109
25004	-91,44755694
25005	-91,4508582
25006	-91,45392659
25007	-91,45663707
25008	-91,4592253
25009	-91,46230191
25010	-91,46602783
25011	-91,47008082
25012	-91,47428577
25013	-91,47871663
25014	-91,4835214
25015	-91,4886015
25016	-91,49342241
25017	-91,49736763
25018	-91,49980784
25019	-91,50092833
25020	-91,50129177
25021	-91,5013466
25022	-91,50143554
25023	-91,50193691
25024	-91,5026525
25025	-91,50357629
25026	-91,50488761
25027	-91,50656325
25028	-91,50816498
25029	-91,5095083
25030	-91,51065437
25031	-91,51165907
25032	-91,5127024
25033	-91,51424981
25034	-91,5166444
25035	-91,51990271
25036	-91,52393438
25037	-91,52843378
25038	-91,53295811
25039	-91,53736363
25040	-91,54133972
25041	-91,54467538
25042	-91,54742789
25043	-91,55000508
25044	-91,55258788
25045	-91,55542485
25046	-91,55873431
25047	-91,56252288
25048	-91,56667109
25049	-91,57094464
25050	-91,57508486
25051	-91,57902859
25052	-91,58315941
25053	-91,58763421
25054	-91,59237177
25055	-91,59748518
25056	-91,60291937
25057	-91,60852318
25058	-91,61394825
25059	-91,61888852
25060	-91,62304128
25061	-91,62649228
25062	-91,62954401
25063	-91,63226134
25064	-91,63446801
25065	-91,63620644
25066	-91,63753422
25067	-91,63844934
25068	-91,63914317
25069	-91,63972775
25070	-91,64020614
25071	-91,64040368
25072	-91,64000138
25073	-91,63921436
25074	-91,63868404
25075	-91,63872242
25076	-91,63933094
25077	-91,64064201
25078	-91,64284833
25079	-91,64589436
25080	-91,64948473
25081	-91,65332034
25082	-91,65708317
25083	-91,66052739
25084	-91,66371597
25085	-91,66672378
25086	-91,66951418
25087	-91,67235931
25088	-91,67534548
25089	-91,67820863
25090	-91,68082709
25091	-91,6833406
25092	-91,68600119
25093	-91,68910791
25094	-91,69292258
25095	-91,69737983
25096	-91,70233867
25097	-91,70752377
25098	-91,7126034
25099	-91,71757081
25100	-91,72249549
25101	-91,72759405
25102	-91,73276429
25103	-91,73793044
25104	-91,74305926
25105	-91,74830087
25106	-91,75369568
25107	-91,75897985
25108	-91,7640872
25109	-91,76916067
25110	-91,77418991
25111	-91,77894548
25112	-91,7834378
25113	-91,78775011
25114	-91,79159039
25115	-91,7947758
25116	-91,79701867
25117	-91,79822158
25118	-91,79862567
25119	-91,79865594
25120	-91,79870265
25121	-91,79858183
25122	-91,79795566
25123	-91,79635213
25124	-91,79370367
25125	-91,79046168
25126	-91,78688984
25127	-91,78305904
25128	-91,77911525
25129	-91,77512187
25130	-91,7713186
25131	-91,76834288
25132	-91,76657819
25133	-91,76587986
25134	-91,76586967
25135	-91,76582816
25136	-91,76563783
25137	-91,76563631
25138	-91,76596194
25139	-91,76629462
25140	-91,76637881
25141	-91,76646281
25142	-91,76665266
25143	-91,76702951
25144	-91,76765103
25145	-91,76826042
25146	-91,76863775
25147	-91,76865404
25148	-91,76826553
25149	-91,76757165
25150	-91,76679844
25151	-91,76591623
25152	-91,76476585
25153	-91,76358257
25154	-91,76265942
25155	-91,76196795
25156	-91,76120883
25157	-91,76008156
25158	-91,75849347
25159	-91,75667033
25160	-91,7550504
25161	-91,753739
25162	-91,75267876
25163	-91,75187245
25164	-91,75156822
25165	-91,75180431
25166	-91,75276054
25167	-91,75448143
25168	-91,75662968
25169	-91,75890288
25170	-91,76122758
25171	-91,76389111
25172	-91,76726892
25173	-91,7712444
25174	-91,77544882
25175	-91,77959143
25176	-91,78372839
25177	-91,78788579
25178	-91,79193552
25179	-91,79548028
25180	-91,79847194
25181	-91,80076088
25182	-91,80219639
25183	-91,80293448
25184	-91,80341266
25185	-91,80379627
25186	-91,80381676
25187	-91,80330848
25188	-91,80242906
25189	-91,80143053
25190	-91,80048528
25191	-91,79961621
25192	-91,79878023
25193	-91,79787717
25194	-91,79693732
25195	-91,79605567
25196	-91,79537676
25197	-91,79485842
25198	-91,79419948
25199	-91,79284932
25200	-91,79079202
25201	-91,78820477
25202	-91,78536839
25203	-91,7825405
25204	-91,77975659
25205	-91,77667543
25206	-91,77281519
25207	-91,76814149
25208	-91,7628607
25209	-91,75722333
25210	-91,75166218
25211	-91,7465559
25212	-91,74229225
25213	-91,73903034
25214	-91,73686774
25215	-91,73564854
25216	-91,73520499
25217	-91,73507174
25218	-91,73484676
25219	-91,73452893
25220	-91,73458177
25221	-91,73562167
25222	-91,73782287
25223	-91,74111737
25224	-91,74523547
25225	-91,74941962
25226	-91,75305643
25227	-91,75565177
25228	-91,757006
25229	-91,75715707
25230	-91,75630788
25231	-91,75458633
25232	-91,75235568
25233	-91,74993681
25234	-91,74730865
25235	-91,74419721
25236	-91,74032411
25237	-91,73575002
25238	-91,73058141
25239	-91,72496706
25240	-91,71916551
25241	-91,71325907
25242	-91,70738008
25243	-91,70175439
25244	-91,69648853
25245	-91,69152644
25246	-91,68692155
25247	-91,68273643
25248	-91,67888442
25249	-91,67558921
25250	-91,67310706
25251	-91,67136254
25252	-91,67014573
25253	-91,66974126
25254	-91,67008784
25255	-91,67062843
25256	-91,67104601
25257	-91,67168215
25258	-91,67285538
25259	-91,67455313
25260	-91,67654476
25261	-91,67873759
25262	-91,68101905
25263	-91,6836833
25264	-91,68681846
25265	-91,69019284
25266	-91,69379802
25267	-91,69765915
25268	-91,70139987
25269	-91,70482708
25270	-91,70847378
25271	-91,71267012
25272	-91,71697074
25273	-91,72081523
25274	-91,72392899
25275	-91,72660171
25276	-91,72885977
25277	-91,73062113
25278	-91,73169235
25279	-91,73210363
25280	-91,73219206
25281	-91,73219549
25282	-91,73222426
25283	-91,73237683
25284	-91,73266637
25285	-91,73273896
25286	-91,73238829
25287	-91,73171651
25288	-91,73097686
25289	-91,73041617
25290	-91,72994377
25291	-91,72982454
25292	-91,73052654
25293	-91,73196502
25294	-91,73354237
25295	-91,73446879
25296	-91,73412416
25297	-91,73208438
25298	-91,72809273
25299	-91,72250092
25300	-91,71608855
25301	-91,70946632
25302	-91,70311496
25303	-91,69767625
25304	-91,69316453
25305	-91,68944539
25306	-91,68619495
25307	-91,68298816
25308	-91,6795023
25309	-91,67549748
25310	-91,67122718
25311	-91,66712055
25312	-91,66321536
25313	-91,65978168
25314	-91,65676927
25315	-91,65393278
25316	-91,65137378
25317	-91,64931513
25318	-91,64734485
25319	-91,64550772
25320	-91,64386807
25321	-91,64247457
25322	-91,64140075
25323	-91,64063132
25324	-91,64032061
25325	-91,64051055
25326	-91,64114904
25327	-91,64246915
25328	-91,64447478
25329	-91,64694703
25330	-91,64971545
25331	-91,65235512
25332	-91,65417588
25333	-91,65478754
25334	-91,65409677
25335	-91,65259492
25336	-91,65075062
25337	-91,64876275
25338	-91,64676898
25339	-91,64492068
25340	-91,64322281
25341	-91,64155847
25342	-91,6398302
25343	-91,63784811
25344	-91,63581603
25345	-91,63420161
25346	-91,63329765
25347	-91,63320624
25348	-91,63407172
25349	-91,63578636
25350	-91,63771165
25351	-91,63914831
25352	-91,63948332
25353	-91,63900139
25354	-91,63791639
25355	-91,63619551
25356	-91,63408989
25357	-91,63192321
25358	-91,63000095
25359	-91,62852671
25360	-91,62718619
25361	-91,62550694
25362	-91,62362279
25363	-91,62159153
25364	-91,61938999
25365	-91,617088
25366	-91,61493118
25367	-91,61321911
25368	-91,61180103
25369	-91,61091036
25370	-91,61107481
25371	-91,61229201
25372	-91,61431369
25373	-91,61662624
25374	-91,61868698
25375	-91,62029951
25376	-91,62190316
25377	-91,62357751
25378	-91,62510696
25379	-91,62630064
25380	-91,6270147
25381	-91,62698601
25382	-91,62637363
25383	-91,62538804
25384	-91,6237979
25385	-91,62152624
25386	-91,61863316
25387	-91,615261
25388	-91,611873
25389	-91,60891562
25390	-91,60655563
25391	-91,60447254
25392	-91,60225761
25393	-91,59975617
25394	-91,59694925
25395	-91,59397013
25396	-91,59095044
25397	-91,58777829
25398	-91,58439369
25399	-91,58097572
25400	-91,57745063
25401	-91,57372159
25402	-91,56969374
25403	-91,56529949
25404	-91,56054399
25405	-91,55564804
25406	-91,5509056
25407	-91,54640205
25408	-91,54231571
25409	-91,53884674
25410	-91,53616809
25411	-91,53470752
25412	-91,53452988
25413	-91,53540273
25414	-91,53707243
25415	-91,53943577
25416	-91,54233828
25417	-91,54552146
25418	-91,54869757
25419	-91,55186118
25420	-91,55512381
25421	-91,55847189
25422	-91,56199422
25423	-91,56580319
25424	-91,5698118
25425	-91,57386616
25426	-91,57757829
25427	-91,58086863
25428	-91,58385373
25429	-91,58663237
25430	-91,58884285
25431	-91,59033574
25432	-91,59144876
25433	-91,59238393
25434	-91,59303656
25435	-91,59318369
25436	-91,59262301
25437	-91,59146125
25438	-91,58984306
25439	-91,58799006
25440	-91,58625277
25441	-91,58505494
25442	-91,58467132
25443	-91,58510051
25444	-91,58624567
25445	-91,5882697
25446	-91,59115285
25447	-91,59442958
25448	-91,59768056
25449	-91,60065764
25450	-91,60312244
25451	-91,60478724
25452	-91,60548493
25453	-91,60563654
25454	-91,60597403
25455	-91,60661678
25456	-91,60730531
25457	-91,60782289
25458	-91,60805835
25459	-91,60768247
25460	-91,6065159
25461	-91,60470443
25462	-91,60277794
25463	-91,60133993
25464	-91,6007626
25465	-91,60129823
25466	-91,60337511
25467	-91,60714781
25468	-91,61164337
25469	-91,61567897
25470	-91,61853876
25471	-91,62032908
25472	-91,62136435
25473	-91,62213596
25474	-91,62299313
25475	-91,62406633
25476	-91,62540592
25477	-91,62666496
25478	-91,62735094
25479	-91,62710406
25480	-91,62605934
25481	-91,62444022
25482	-91,62213445
25483	-91,61991594
25484	-91,61844051
25485	-91,61818151
25486	-91,61930199
25487	-91,62167859
25488	-91,62465001
25489	-91,62792127
25490	-91,63149932
25491	-91,63526593
25492	-91,63933105
25493	-91,64402632
25494	-91,64955707
25495	-91,65568797
25496	-91,66189783
25497	-91,66810409
25498	-91,67402642
25499	-91,67959991
25500	-91,68476845
25501	-91,68920694
25502	-91,69279777
25503	-91,69591283
25504	-91,69899437
25505	-91,7019909
25506	-91,70486059
25507	-91,70783633
25508	-91,71079248
25509	-91,71341811
25510	-91,71553325
25511	-91,71729472
25512	-91,71886129
25513	-91,72043833
25514	-91,72205008
25515	-91,72371344
25516	-91,72576014
25517	-91,72826378
25518	-91,73073869
25519	-91,7327529
25520	-91,73447297
25521	-91,73583751
25522	-91,73641983
25523	-91,73626538
25524	-91,73569628
25525	-91,73488483
25526	-91,73413087
25527	-91,73403092
25528	-91,73461551
25529	-91,73559298
25530	-91,73647857
25531	-91,73669762
25532	-91,73604001
25533	-91,7347715
25534	-91,7331453
25535	-91,73130155
25536	-91,72960452
25537	-91,72863767
25538	-91,72900769
25539	-91,73068145
25540	-91,73353119
25541	-91,73715989
25542	-91,74087479
25543	-91,74441006
25544	-91,74781646
25545	-91,75120192
25546	-91,75447553
25547	-91,75768321
25548	-91,76110724
25549	-91,76476692
25550	-91,76844086
25551	-91,77197995
25552	-91,77491699
25553	-91,77651416
25554	-91,77678184
25555	-91,77609306
25556	-91,77512331
25557	-91,77408773
25558	-91,77283746
25559	-91,77137949
25560	-91,77000224
25561	-91,76888031
25562	-91,76773572
25563	-91,76612062
25564	-91,76399079
25565	-91,76132155
25566	-91,75814218
25567	-91,75470528
25568	-91,75111949
25569	-91,74734853
25570	-91,7431592
25571	-91,73827709
25572	-91,73293735
25573	-91,72753033
25574	-91,72213352
25575	-91,71671241
25576	-91,71127529
25577	-91,70587541
25578	-91,70072492
25579	-91,69616682
25580	-91,69244463
25581	-91,68944306
25582	-91,68706843
25583	-91,68548767
25584	-91,68474506
25585	-91,68477342
25586	-91,68529329
25587	-91,68603093
25588	-91,68688085
25589	-91,68766114
25590	-91,68812173
25591	-91,68824977
25592	-91,68817602
25593	-91,68807294
25594	-91,68828446
25595	-91,68931819
25596	-91,69127304
25597	-91,69364566
25598	-91,69610151
25599	-91,69841419
25600	-91,70044635
25601	-91,70192187
25602	-91,70250859
25603	-91,70203454
25604	-91,70080663
25605	-91,69939632
25606	-91,69829782
25607	-91,69798904
25608	-91,69860647
25609	-91,69942936
25610	-91,69970061
25611	-91,69923866
25612	-91,69820594
25613	-91,69626751
25614	-91,6931236
25615	-91,68899604
25616	-91,68456727
25617	-91,68057412
25618	-91,6774188
25619	-91,67503741
25620	-91,67318082
25621	-91,6716424
25622	-91,67034393
25623	-91,66929054
25624	-91,66828228
25625	-91,66738725
25626	-91,66672269
25627	-91,6662207
25628	-91,66610562
25629	-91,66693449
25630	-91,66875894
25631	-91,6712463
25632	-91,67413279
25633	-91,6772296
25634	-91,68049751
25635	-91,6838908
25636	-91,68740014
25637	-91,69067272
25638	-91,69332106
25639	-91,69560397
25640	-91,69753039
25641	-91,69915435
25642	-91,70098287
25643	-91,70338453
25644	-91,70631936
25645	-91,70960457
25646	-91,71312143
25647	-91,71670278
25648	-91,72025382
25649	-91,72391374
25650	-91,72801889
25651	-91,73251673
25652	-91,7371358
25653	-91,74177311
25654	-91,74620185
25655	-91,75010023
25656	-91,75335622
25657	-91,75613788
25658	-91,75869145
25659	-91,76118774
25660	-91,76379345
25661	-91,76661383
25662	-91,76972983
25663	-91,77333495
25664	-91,77735729
25665	-91,78143989
25666	-91,78531847
25667	-91,78910275
25668	-91,79281676
25669	-91,79655138
